,word,lemma,onset,offset,section,sentence_index
3795,算了,算了,80.85,81.15,3,329
3796,吧,吧,81.15,81.27,3,329
3797,算了,算了,81.82,82.17,3,329
3798,吧,吧,82.17,82.31,3,329
3799,我,我,83.02,83.12,3,330
3800,什么,什么,83.12,83.4,3,330
3801,也,也,83.4,83.48,3,330
3802,不,不,83.48,83.6,3,330
3803,认为,认为,83.6,83.85,3,330
3804,我,我,84.29,84.38,3,331
3805,是,是,84.38,84.49,3,331
3806,随便,随便,84.49,84.74,3,331
3807,回答,回答,84.74,84.96,3,331
3808,你,你,84.96,85.06,3,331
3809,的,的,85.06,85.2,3,331
3810,我,我,85.56,85.65,3,332
3811,可,可,85.65,85.76,3,332
3812,有,有,85.76,85.88,3,332
3813,正经,正经,85.88,86.19,3,332
3814,事,事,86.19,86.25,3,332
3815,要,要,86.25,86.41,3,332
3816,做,做,86.41,86.58,3,332
3817,他,他,87.32,87.42,3,333
3818,惊讶,惊讶,87.42,87.77,3,333
3819,地,地,87.77,87.86,3,333
3820,看,看,87.86,88.02,3,333
3821,着,着,88.02,88.12,3,333
3822,我,我,88.12,88.29,3,333
3823,正经,正经,89.13,89.59,3,334
3824,事,事,89.59,89.91,3,334
3825,他,他,90.72,90.85,3,335
3826,瞅,瞅,90.85,91.06,3,335
3827,着,着,91.06,91.14,3,335
3828,我,我,91.14,91.23,3,335
3829,手,手,91.23,91.4,3,335
3830,拿,拿,91.4,91.53,3,335
3831,锤子,锤子,91.53,91.93,3,335
3832,手指,手指,92.3,92.62,3,335
3833,沾满,沾满,92.62,92.94,3,335
3834,了,了,92.94,93.01,3,335
3835,油污,油污,93.01,93.35,3,335
3836,伏,伏,93.71,93.87,3,335
3837,在,在,93.87,94.01,3,335
3838,一,一,94.01,94.11,3,335
3839,个,个,94.11,94.28,3,335
3840,在,在,94.51,94.62,3,335
3841,他,他,94.62,94.74,3,335
3842,看来,看来,94.74,95.0,3,335
3843,丑不可言,丑不可言,95.0,95.62,3,335
3844,的,的,95.62,95.68,3,335
3845,机件,机件,95.68,96.04,3,335
3846,上,上,96.04,96.22,3,335
3847,你,你,96.98,97.15,3,336
3848,说话,说话,97.15,97.59,3,336
3849,就,就,98.27,98.44,3,336
3850,和,和,98.44,98.58,3,336
3851,那些,那些,98.58,98.8,3,336
3852,大人,大人,98.8,99.15,3,336
3853,一样,一样,99.15,99.51,3,336
3854,这,这,100.58,100.78,3,337
3855,话,话,100.78,101.08,3,337
3856,使,使,101.49,101.72,3,337
3857,我,我,101.72,101.83,3,337
3858,有点儿,有点,101.83,102.01,3,337
3859,难堪,难堪,102.01,102.41,3,337
3860,可是,可是,103.2,103.39,3,338
3861,他,他,103.39,103.54,3,338
3862,又,又,103.54,103.66,3,338
3863,尖刻无情,尖刻无情,103.66,104.28,3,338
3864,地,地,104.28,104.35,3,338
3865,说,说,104.35,104.51,3,338
3866,道,道,104.51,104.67,3,338
3867,你,你,105.26,105.39,3,339
3868,什么,什么,105.39,105.64,3,339
3869,都,都,105.64,105.78,3,339
3870,分,分,105.78,105.96,3,339
3871,不,不,105.96,106.03,3,339
3872,清,清,106.03,106.23,3,339
3873,你,你,106.67,106.76,3,340
3874,把,把,106.76,106.88,3,340
3875,什么,什么,106.88,107.04,3,340
3876,都,都,107.04,107.14,3,340
3877,混,混,107.14,107.29,3,340
3878,在,在,107.29,107.38,3,340
3879,一起,一起,107.38,107.83,3,340
3880,他,他,108.87,108.97,3,341
3881,着实,着实,108.97,109.33,3,341
3882,非常,非常,109.33,109.59,3,341
3883,恼火,恼火,109.59,109.96,3,341
3884,摇动,摇动,110.33,110.66,3,342
3885,着,着,110.66,110.74,3,342
3886,脑袋,脑袋,110.74,111.08,3,342
3887,金黄色,金黄色,111.49,111.93,3,342
3888,的,的,111.93,112.01,3,342
3889,头发,头发,112.01,112.35,3,342
3890,随,随,112.52,112.71,3,342
3891,风,风,112.71,112.85,3,342
3892,颤动,颤动,112.85,113.22,3,342
3893,着,着,113.22,113.37,3,342
3894,我,我,114.39,114.54,3,343
3895,到,到,114.54,114.73,3,343
3896,过,过,114.73,114.83,3,343
3897,一,一,114.83,114.95,3,343
3898,个,个,114.95,115.05,3,343
3899,星球,星球,115.05,115.46,3,343
3900,上面,上面,115.86,116.14,3,343
3901,住,住,116.14,116.26,3,343
3902,着,着,116.26,116.39,3,343
3903,一,一,116.39,116.46,3,343
3904,个,个,116.46,116.55,3,343
3905,红,红,116.55,116.72,3,343
3906,脸,脸,116.72,116.93,3,343
3907,先生,先生,116.93,117.27,3,343
3908,他,他,117.74,117.87,3,344
3909,从来,从来,117.87,118.2,3,344
3910,没,没,118.2,118.36,3,344
3911,闻,闻,118.36,118.5,3,344
3912,过,过,118.5,118.64,3,344
3913,一,一,118.64,118.77,3,344
3914,朵,朵,118.77,118.91,3,344
3915,花,花,118.91,119.11,3,344
3916,他,他,119.53,119.65,3,345
3917,从来,从来,119.65,120.0,3,345
3918,没有,没有,120.19,120.39,3,345
3919,看,看,120.39,120.58,3,345
3920,过,过,120.58,120.73,3,345
3921,一,一,120.73,120.83,3,345
3922,颗,颗,120.83,120.98,3,345
3923,星星,星星,120.98,121.42,3,345
3924,他,他,122.02,122.12,3,346
3925,什么,什么,122.12,122.44,3,346
3926,人,人,122.44,122.6,3,346
3927,也,也,122.6,122.69,3,346
3928,没有,没有,122.69,122.94,3,346
3929,喜欢,喜欢,122.94,123.28,3,346
3930,过,过,123.28,123.43,3,346
3931,除了,除了,123.9,124.17,3,347
3932,算账,算账,124.17,124.6,3,347
3933,以外,以外,124.6,124.89,3,347
3934,他,他,125.22,125.32,3,347
3935,什么,什么,125.32,125.56,3,347
3936,也,也,125.56,125.69,3,347
3937,没有,没有,125.69,125.9,3,347
3938,做,做,125.9,126.09,3,347
3939,过,过,126.09,126.27,3,347
3940,他,他,126.89,127.03,3,348
3941,整天,整天,127.03,127.41,3,348
3942,同,同,127.6,127.73,3,348
3943,你,你,127.73,127.92,3,348
3944,一样,一样,127.92,128.25,3,348
3945,老是,老是,128.25,128.52,3,348
3946,说,说,128.52,128.72,3,348
3947,我,我,129.15,129.34,3,349
3948,有,有,129.34,129.54,3,349
3949,正经,正经,129.54,129.97,3,349
3950,事,事,129.97,130.21,3,349
3951,我,我,130.45,130.56,3,349
3952,是,是,130.56,130.71,3,349
3953,个,个,130.71,130.84,3,349
3954,严肃,严肃,130.84,131.23,3,349
3955,的,的,131.23,131.32,3,349
3956,人,人,131.32,131.47,3,349
3957,这,这,132.67,132.83,3,350
3958,使,使,132.83,132.96,3,350
3959,他,他,132.96,133.13,3,350
3960,傲气,傲气,133.13,133.43,3,350
3961,十足,十足,133.43,133.84,3,350
3962,他,他,134.21,134.3,3,351
3963,简直,简直,134.3,134.68,3,351
3964,不,不,134.68,134.79,3,351
3965,像,像,134.79,134.95,3,351
3966,是,是,134.95,135.07,3,351
3967,个,个,135.07,135.15,3,351
3968,人,人,135.15,135.31,3,351
3969,他,他,135.64,135.75,3,352
3970,是,是,135.75,135.84,3,352
3971,个,个,135.84,135.93,3,352
3972,蘑菇,蘑菇,135.93,136.35,3,352
3973,是,是,137.11,137.24,3,353
3974,个,个,137.24,137.31,3,353
3975,什么,什么,137.31,137.59,3,353
3976,是,是,138.23,138.45,3,354
3977,个,个,138.45,138.53,3,354
3978,蘑菇,蘑菇,138.53,139.07,3,354
3979,小王子,小王子,140.13,140.79,3,355
3980,当时,当时,141.14,141.39,3,355
3981,气,气,141.39,141.55,3,355
3982,得,得,141.55,141.67,3,355
3983,脸色,脸色,141.67,141.96,3,355
3984,发,发,141.96,142.13,3,355
3985,白,白,142.13,142.43,3,355
3986,几百万,几百万,143.68,144.31,3,356
3987,年,年,144.31,144.43,3,356
3988,以来,以来,144.43,144.73,3,356
3989,花儿,花,145.16,145.39,3,356
3990,都,都,145.39,145.59,3,356
3991,在,在,145.59,145.75,3,356
3992,制造,制造,145.75,146.06,3,356
3993,着,着,146.06,146.16,3,356
3994,刺,刺,146.16,146.43,3,356
3995,几百万,几百万,146.8,147.34,3,357
3996,年,年,147.34,147.51,3,357
3997,以来,以来,147.51,147.84,3,357
3998,羊,羊,148.26,148.42,3,357
3999,仍然,仍然,148.42,148.75,3,357
4000,在,在,148.75,148.88,3,357
4001,吃,吃,148.88,149.03,3,357
4002,花,花,149.03,149.26,3,357
4003,要,要,149.74,149.86,3,358
4004,搞,搞,149.86,150.02,3,358
4005,清楚,清楚,150.02,150.32,3,358
4006,为什么,为什么,150.32,150.76,3,358
4007,花儿,花,150.76,151.01,3,358
4008,费,费,151.01,151.14,3,358
4009,那么,那么,151.14,151.39,3,358
4010,大,大,151.39,151.53,3,358
4011,劲儿,劲,151.53,151.74,3,358
4012,给,给,151.97,152.05,3,358
4013,自己,自己,152.05,152.3,3,358
4014,制造,制造,152.3,152.57,3,358
4015,没有,没有,152.57,152.87,3,358
4016,什么,什么,152.87,153.09,3,358
4017,用,用,153.09,153.23,3,358
4018,的,的,153.23,153.35,3,358
4019,刺,刺,153.35,153.59,3,358
4020,这,这,154.1,154.19,3,358
4021,难道,难道,154.19,154.48,3,358
4022,不,不,154.48,154.59,3,358
4023,是,是,154.59,154.68,3,358
4024,正经,正经,154.68,155.02,3,358
4025,事儿,事,155.02,155.22,3,358
4026,难道,难道,155.87,156.17,3,359
4027,羊,羊,156.17,156.33,3,359
4028,和,和,156.33,156.46,3,359
4029,花,花,156.46,156.63,3,359
4030,之间,之间,156.63,156.89,3,359
4031,的,的,156.89,156.96,3,359
4032,战争,战争,156.96,157.29,3,359
4033,不,不,157.29,157.39,3,359
4034,重要,重要,157.39,157.78,3,359
4035,这,这,158.49,158.6,3,360
4036,难道,难道,158.6,158.93,3,360
4037,不,不,159.27,159.38,3,360
4038,比,比,159.38,159.52,3,360
4039,那个,那个,159.52,159.72,3,360
4040,大,大,159.72,159.88,3,360
4041,胖子,胖子,159.88,160.14,3,360
4042,红,红,160.14,160.32,3,360
4043,脸,脸,160.32,160.46,3,360
4044,先生,先生,160.46,160.7,3,360
4045,的,的,160.7,160.79,3,360
4046,账目,账目,160.79,161.07,3,360
4047,更,更,161.07,161.26,3,360
4048,重要,重要,161.26,161.62,3,360
4049,如果,如果,162.47,162.76,3,361
4050,我,我,162.76,162.9,3,361
4051,认识,认识,162.9,163.19,3,361
4052,一,一,163.19,163.33,3,361
4053,朵,朵,163.33,163.48,3,361
4054,人世,人世,163.48,163.75,3,361
4055,间,间,163.75,163.89,3,361
4056,唯一,唯一,163.89,164.16,3,361
4057,的,的,164.16,164.29,3,361
4058,花,花,164.29,164.47,3,361
4059,只有,只有,164.99,165.26,3,362
4060,我,我,165.26,165.35,3,362
4061,的,的,165.35,165.46,3,362
4062,星球,星球,165.46,165.76,3,362
4063,上,上,165.76,165.92,3,362
4064,有,有,165.92,166.04,3,362
4065,它,它,166.04,166.23,3,362
4066,别的,别的,166.52,166.71,3,362
4067,地方,地方,166.71,166.97,3,362
4068,都,都,166.97,167.13,3,362
4069,不,不,167.13,167.23,3,362
4070,存在,存在,167.23,167.6,3,362
4071,而,而,168.14,168.3,3,363
4072,一,一,168.3,168.41,3,363
4073,只,只,168.41,168.53,3,363
4074,小,小,168.53,168.75,3,363
4075,羊,羊,168.75,168.94,3,363
4076,糊里糊涂,糊涂,169.22,169.71,3,363
4077,就,就,169.71,169.83,3,363
4078,这样,这样,169.83,170.08,3,363
4079,把,把,170.08,170.17,3,363
4080,它,它,170.17,170.3,3,363
4081,一下子,一下子,170.3,170.66,3,363
4082,毁掉,毁掉,170.66,171.03,3,363
4083,了,了,171.03,171.23,3,363
4084,这,这,171.66,171.75,3,364
4085,难道,难道,171.75,172.0,3,364
4086,不,不,172.0,172.1,3,364
4087,重要,重要,172.1,172.46,3,364
4088,他,他,173.95,174.07,3,365
4089,的,的,174.07,174.17,3,365
4090,脸,脸,174.17,174.45,3,365
4091,气,气,174.76,174.93,3,365
4092,得,得,174.93,175.01,3,365
4093,发红,发红,175.01,175.4,3,365
4094,然后,然后,176.03,176.28,3,365
4095,又,又,176.28,176.4,3,365
4096,接着,接着,176.4,176.61,3,365
4097,说道,说道,176.61,176.94,3,365
4098,如果,如果,177.98,178.26,3,366
4099,有,有,178.26,178.42,3,366
4100,人,人,178.42,178.57,3,366
4101,爱上,爱上,178.57,178.97,3,366
4102,了,了,178.97,179.11,3,366
4103,在,在,179.61,179.73,3,366
4104,这,这,179.73,179.86,3,366
4105,亿万,亿万,179.86,180.19,3,366
4106,颗,颗,180.19,180.3,3,366
4107,星星,星星,180.3,180.66,3,366
4108,中,中,180.66,180.8,3,366
4109,独一无二,独一无二,180.8,181.4,3,366
4110,的,的,181.4,181.49,3,366
4111,一,一,181.49,181.61,3,366
4112,株,株,181.61,181.73,3,366
4113,花,花,181.73,181.94,3,366
4114,当,当,182.67,182.79,3,366
4115,他,他,182.79,182.92,3,366
4116,看,看,182.92,183.07,3,366
4117,着,着,183.07,183.18,3,366
4118,这些,这些,183.18,183.43,3,366
4119,星星,星星,183.43,183.74,3,366
4120,的,的,183.74,183.8,3,366
4121,时候,时候,183.8,184.18,3,366
4122,这,这,184.82,184.92,3,366
4123,就,就,184.92,185.04,3,366
4124,足以,足以,185.04,185.34,3,366
4125,使,使,185.34,185.46,3,366
4126,他,他,185.46,185.57,3,366
4127,感到,感到,185.57,185.83,3,366
4128,幸福,幸福,185.83,186.27,3,366
4129,他,他,186.82,186.93,3,367
4130,可以,可以,186.93,187.19,3,367
4131,自言自语,言语,187.19,187.72,3,367
4132,地,地,187.72,187.83,3,367
4133,说,说,187.83,188.04,3,367
4134,我,我,188.73,188.92,3,367
4135,的,的,188.92,189.04,3,367
4136,那,那,189.04,189.18,3,367
4137,朵,朵,189.18,189.32,3,367
4138,花,花,189.32,189.52,3,367
4139,就,就,189.94,190.04,3,367
4140,在,在,190.04,190.16,3,367
4141,其中,其中,190.16,190.46,3,367
4142,的,的,190.46,190.53,3,367
4143,一,一,190.53,190.61,3,367
4144,颗,颗,190.61,190.75,3,367
4145,星星,星星,190.75,191.1,3,367
4146,上,上,191.1,191.27,3,367
4147,但是,但是,192.18,192.46,3,368
4148,如果,如果,192.46,192.74,3,368
4149,羊,羊,192.74,192.91,3,368
4150,吃,吃,193.17,193.36,3,368
4151,掉,掉,193.36,193.5,3,368
4152,了,了,193.5,193.61,3,368
4153,这,这,193.61,193.71,3,368
4154,朵,朵,193.71,193.83,3,368
4155,花,花,193.83,194.01,3,368
4156,对,对,194.49,194.57,3,368
4157,他,他,194.57,194.68,3,368
4158,来,来,194.68,194.82,3,368
4159,说,说,194.82,195.02,3,368
4160,好像,好像,195.36,195.6,3,368
4161,所有,所有,195.6,195.93,3,368
4162,的,的,195.93,196.02,3,368
4163,星星,星星,196.02,196.33,3,368
4164,一下子,一下子,196.33,196.73,3,368
4165,全,全,196.73,196.96,3,368
4166,都,都,196.96,197.1,3,368
4167,熄灭,熄灭,197.1,197.46,3,368
4168,了,了,197.46,197.58,3,368
4169,一样,一样,197.58,197.81,3,368
4170,这,这,198.48,198.59,3,369
4171,难道,难道,198.59,198.94,3,369
4172,也,也,199.3,199.44,3,369
4173,不,不,199.44,199.56,3,369
4174,重要,重要,199.56,199.85,3,369
4175,吗,吗,199.85,200.03,3,369
4176,他,他,201.42,201.55,3,370
4177,无法,无法,201.55,201.86,3,370
4178,再,再,201.86,201.99,3,370
4179,说,说,201.99,202.16,3,370
4180,下去,下去,202.16,202.47,3,370
4181,了,了,202.47,202.63,3,370
4182,突然,突然,203.46,203.83,3,371
4183,泣不成声,泣不成声,203.83,204.57,3,371
4184,夜幕,夜幕,205.84,206.14,3,372
4185,已经,已经,206.14,206.38,3,372
4186,降临,降临,206.38,206.74,3,372
4187,我,我,207.36,207.44,3,373
4188,放下,放下,207.44,207.71,3,373
4189,手,手,207.71,207.85,3,373
4190,中,中,207.85,207.95,3,373
4191,的,的,207.95,208.03,3,373
4192,工具,工具,208.03,208.39,3,373
4193,我,我,208.95,209.03,3,374
4194,把,把,209.03,209.15,3,374
4195,锤子,锤子,209.15,209.59,3,374
4196,螺钉,螺钉,209.83,210.16,3,374
4197,饥渴,饥渴,210.71,211.13,3,374
4198,死亡,死亡,211.55,212.1,3,374
4199,全都,全都,212.42,212.83,3,374
4200,抛,抛,212.83,213.0,3,374
4201,在,在,213.0,213.11,3,374
4202,脑,脑,213.11,213.27,3,374
4203,后,后,213.27,213.52,3,374
4204,在,在,214.4,214.56,3,375
4205,一,一,214.56,214.63,3,375
4206,颗,颗,214.63,214.78,3,375
4207,星球,星球,214.78,215.1,3,375
4208,上,上,215.1,215.27,3,375
4209,在,在,215.9,216.03,3,375
4210,一,一,216.03,216.12,3,375
4211,颗,颗,216.12,216.26,3,375
4212,行星,行星,216.26,216.61,3,375
4213,上,上,216.61,216.79,3,375
4214,在,在,217.24,217.44,3,375
4215,我,我,217.44,217.58,3,375
4216,的,的,217.58,217.69,3,375
4217,行星,行星,217.69,218.0,3,375
4218,上,上,218.0,218.17,3,375
4219,在,在,218.77,218.88,3,375
4220,地球,地球,218.88,219.23,3,375
4221,上,上,219.23,219.42,3,375
4222,有,有,219.97,220.09,3,375
4223,一,一,220.09,220.19,3,375
4224,个,个,220.19,220.28,3,375
4225,小王子,小王子,220.28,220.72,3,375
4226,需要,需要,220.72,220.98,3,375
4227,安慰,安慰,220.98,221.35,3,375
4228,我,我,222.25,222.34,3,376
4229,把,把,222.34,222.47,3,376
4230,他,他,222.47,222.58,3,376
4231,抱,抱,222.58,222.73,3,376
4232,在,在,222.73,222.84,3,376
4233,怀里,怀里,222.84,223.25,3,376
4234,摇,摇,223.67,223.85,3,377
4235,着,着,223.85,223.97,3,377
4236,他,他,223.97,224.19,3,377
4237,对,对,224.62,224.7,3,377
4238,他,他,224.7,224.83,3,377
4239,说,说,224.83,225.05,3,377
4240,你,你,225.93,226.05,3,378
4241,爱,爱,226.05,226.18,3,378
4242,的,的,226.18,226.27,3,378
4243,那,那,226.27,226.39,3,378
4244,朵,朵,226.39,226.49,3,378
4245,花,花,226.49,226.65,3,378
4246,没有,没有,226.65,226.92,3,378
4247,危险,危险,226.92,227.28,3,378
4248,我,我,227.92,228.04,3,379
4249,给,给,228.04,228.16,3,379
4250,你,你,228.16,228.31,3,379
4251,的,的,228.31,228.39,3,379
4252,小,小,228.39,228.57,3,379
4253,羊,羊,228.57,228.78,3,379
4254,画,画,228.78,229.04,3,379
4255,一,一,229.04,229.11,3,379
4256,个,个,229.11,229.21,3,379
4257,罩子,罩子,229.21,229.65,3,379
4258,我,我,230.28,230.4,3,380
4259,给,给,230.4,230.5,3,380
4260,你,你,230.5,230.63,3,380
4261,的,的,230.63,230.71,3,380
4262,花,花,230.71,230.91,3,380
4263,画,画,231.25,231.47,3,380
4264,一,一,231.47,231.59,3,380
4265,副,副,231.59,231.77,3,380
4266,盔甲,盔甲,231.77,232.04,3,380
4267,我,我,232.87,233.43,3,381
4268,我,我,234.46,234.59,3,382
4269,也,也,234.59,234.69,3,382
4270,不,不,234.69,234.79,3,382
4271,太,太,234.79,234.94,3,382
4272,知道,知道,234.94,235.15,3,382
4273,该,该,235.15,235.26,3,382
4274,说,说,235.26,235.44,3,382
4275,些,些,235.44,235.55,3,382
4276,什么,什么,235.55,235.83,3,382
4277,我,我,236.46,236.55,3,383
4278,觉得,觉得,236.55,236.77,3,383
4279,自己,自己,236.77,236.98,3,383
4280,太,太,236.98,237.2,3,383
4281,笨拙,笨拙,237.2,237.57,3,383
4282,我,我,238.09,238.2,3,384
4283,不,不,238.2,238.3,3,384
4284,知道,知道,238.3,238.55,3,384
4285,怎样,怎样,238.89,239.2,3,384
4286,才,才,239.2,239.33,3,384
4287,能,能,239.33,239.43,3,384
4288,达到,达到,239.43,239.66,3,384
4289,他,他,239.66,239.85,3,384
4290,的,的,239.85,239.94,3,384
4291,境界,境界,239.94,240.3,3,384
4292,怎样,怎样,240.94,241.15,3,385
4293,才,才,241.15,241.28,3,385
4294,能,能,241.28,241.39,3,385
4295,再,再,241.39,241.53,3,385
4296,进入,进入,241.53,241.8,3,385
4297,他,他,241.8,241.99,3,385
4298,的,的,241.99,242.08,3,385
4299,境界,境界,242.08,242.46,3,385
4300,唉,唉,243.55,243.85,3,386
4301,泪水,泪水,244.69,245.06,3,386
4302,的,的,245.06,245.15,3,386
4303,世界,世界,245.15,245.52,3,386
4304,是,是,245.97,246.1,3,386
4305,多么,多么,246.1,246.39,3,386
4306,神秘,神秘,246.39,246.77,3,386
4307,啊,啊,246.77,246.91,3,386
4308,很,很,247.9,248.08,3,387
4309,快,快,248.08,248.34,3,387
4310,我,我,248.8,248.86,3,387
4311,就,就,248.86,248.98,3,387
4312,进一步,进一步,248.98,249.37,3,387
4313,了解,了解,249.37,249.64,3,387
4314,了,了,249.64,249.73,3,387
4315,这,这,249.73,249.85,3,387
4316,朵,朵,249.85,249.95,3,387
4317,花儿,花,249.95,250.17,3,387
4318,在,在,250.89,251.02,3,388
4319,小王子,小王子,251.02,251.48,3,388
4320,的,的,251.48,251.55,3,388
4321,星球,星球,251.55,251.88,3,388
4322,上,上,251.88,252.06,3,388
4323,过去,过去,252.64,252.88,3,388
4324,一直,一直,252.88,253.11,3,388
4325,都,都,253.11,253.21,3,388
4326,生长,生长,253.21,253.57,3,388
4327,着,着,253.57,253.72,3,388
4328,一些,一些,253.99,254.18,3,388
4329,只有,只有,254.18,254.47,3,388
4330,一,一,254.47,254.55,3,388
4331,层,层,254.55,254.71,3,388
4332,花瓣,花瓣,254.71,255.05,3,388
4333,的,的,255.05,255.16,3,388
4334,很,很,255.31,255.43,3,388
4335,简单,简单,255.43,255.78,3,388
4336,的,的,255.78,255.87,3,388
4337,花,花,255.87,256.07,3,388
4338,这些,这些,256.83,257.03,3,389
4339,花,花,257.03,257.16,3,389
4340,非常,非常,257.16,257.43,3,389
4341,小,小,257.43,257.67,3,389
4342,一点儿,一点,258.07,258.4,3,389
4343,也,也,258.4,258.51,3,389
4344,不,不,258.51,258.62,3,389
4345,占,占,258.62,258.78,3,389
4346,地方,地方,258.78,259.09,3,389
4347,从来,从来,259.56,259.86,3,390
4348,也,也,259.86,259.98,3,390
4349,不,不,259.98,260.07,3,390
4350,会,会,260.07,260.18,3,390
4351,去,去,260.18,260.34,3,390
4352,打搅,打搅,260.34,260.62,3,390
4353,任何,任何,260.62,260.93,3,390
4354,人,人,260.93,261.1,3,390
4355,它们,它们,261.82,262.03,3,391
4356,早晨,早晨,262.03,262.47,3,391
4357,在,在,262.7,262.8,3,391
4358,草丛,草丛,262.8,263.17,3,391
4359,中,中,263.17,263.3,3,391
4360,开放,开放,263.3,263.66,3,391
4361,晚上,晚上,264.27,264.6,3,391
4362,就,就,264.6,264.69,3,391
4363,凋谢,凋谢,264.69,265.14,3,391
4364,了,了,265.14,265.27,3,391
4365,不,不,266.23,266.32,3,392
4366,知,知,266.32,266.43,3,392
4367,从,从,266.43,266.61,3,392
4368,哪里,哪里,266.61,266.95,3,392
4369,来,来,267.11,267.19,3,392
4370,了,了,267.19,267.25,3,392
4371,一,一,267.25,267.36,3,392
4372,颗,颗,267.36,267.49,3,392
4373,种子,种子,267.49,267.88,3,392
4374,忽然,忽然,268.42,268.65,3,392
4375,一天,一天,268.65,268.96,3,392
4376,这,这,268.96,269.17,3,392
4377,种子,种子,269.17,269.39,3,392
4378,发,发,269.39,269.54,3,392
4379,了,了,269.54,269.64,3,392
4380,芽,芽,269.64,269.84,3,392
4381,小王子,小王子,270.46,270.85,3,393
4382,特别,特别,270.85,271.17,3,393
4383,仔细,仔细,271.17,271.46,3,393
4384,地,地,271.46,271.55,3,393
4385,监视,监视,271.55,271.86,3,393
4386,着,着,271.86,271.97,3,393
4387,这,这,271.97,272.11,3,393
4388,颗,颗,272.11,272.33,3,393
4389,与众不同,不同,272.55,273.15,3,393
4390,的,的,273.15,273.22,3,393
4391,小苗,小苗,273.22,273.6,3,393
4392,这,这,274.11,274.21,3,394
4393,玩意儿,玩意,274.21,274.6,3,394
4394,说不定,说不定,274.91,275.32,3,394
4395,是,是,275.32,275.45,3,394
4396,一,一,275.45,275.51,3,394
4397,种,种,275.51,275.66,3,394
4398,新,新,275.66,275.9,3,394
4399,的,的,275.9,275.99,3,394
4400,猴面包树,猴面包树,275.99,276.63,3,394
4401,但是,但是,277.37,277.75,3,395
4402,这,这,278.18,278.28,3,395
4403,小苗,小苗,278.28,278.59,3,395
4404,不久,不久,278.59,278.88,3,395
4405,就,就,278.88,278.98,3,395
4406,不,不,278.98,279.12,3,395
4407,再,再,279.12,279.27,3,395
4408,长,长,279.27,279.5,3,395
4409,了,了,279.5,279.63,3,395
4410,而且,而且,280.05,280.45,3,395
4411,开始,开始,280.77,281.05,3,395
4412,孕育,孕育,281.05,281.32,3,395
4413,着,着,281.32,281.43,3,395
4414,一,一,281.43,281.53,3,395
4415,个,个,281.53,281.61,3,395
4416,花朵,花朵,281.61,282.03,3,395
4417,看到,看到,282.86,283.12,3,396
4418,在,在,283.12,283.23,3,396
4419,这,这,283.23,283.34,3,396
4420,棵,棵,283.34,283.45,3,396
4421,苗,苗,283.45,283.64,3,396
4422,上,上,283.64,283.84,3,396
4423,长,长,284.06,284.23,3,396
4424,出,出,284.23,284.36,3,396
4425,了,了,284.36,284.46,3,396
4426,一,一,284.46,284.56,3,396
4427,个,个,284.56,284.65,3,396
4428,很,很,284.65,284.86,3,396
4429,大,大,284.86,285.02,3,396
4430,很,很,285.02,285.18,3,396
4431,大,大,285.18,285.3,3,396
4432,的,的,285.3,285.37,3,396
4433,花蕾,花蕾,285.37,285.79,3,396
4434,小王子,小王子,286.39,286.9,3,396
4435,感觉,感觉,287.13,287.36,3,396
4436,到,到,287.36,287.49,3,396
4437,从,从,287.49,287.63,3,396
4438,这,这,287.63,287.76,3,396
4439,个,个,287.76,287.84,3,396
4440,花苞,花苞,287.84,288.15,3,396
4441,中,中,288.15,288.29,3,396
4442,一定,一定,288.47,288.66,3,396
4443,会,会,288.66,288.76,3,396
4444,出现,出现,288.76,289.02,3,396
4445,一,一,289.02,289.12,3,396
4446,个,个,289.12,289.21,3,396
4447,奇迹,奇迹,289.21,289.77,3,396
4448,然而,然而,290.69,290.91,3,397
4449,这,这,290.91,291.04,3,397
4450,朵,朵,291.04,291.16,3,397
4451,花儿,花,291.16,291.41,3,397
4452,藏,藏,291.86,292.05,3,397
4453,在,在,292.05,292.15,3,397
4454,她,她,292.15,292.26,3,397
4455,那,那,292.26,292.4,3,397
4456,绿茵茵,绿茵茵,292.4,292.82,3,397
4457,的,的,292.82,292.89,3,397
4458,房间,房间,292.89,293.25,3,397
4459,中,中,293.25,293.4,3,397
4460,用,用,293.66,293.74,3,397
4461,了,了,293.74,293.82,3,397
4462,很,很,293.82,294.01,3,397
4463,长,长,294.01,294.23,3,397
4464,的,的,294.23,294.27,3,397
4465,时间,时间,294.27,294.56,3,397
4466,来,来,294.56,294.65,3,397
4467,打扮,打扮,294.65,294.99,3,397
4468,自己,自己,294.99,295.28,3,397
4469,她,她,296.07,296.17,3,398
4470,精心,精心,296.17,296.48,3,398
4471,选择,选择,296.48,296.84,3,398
4472,着,着,296.84,297.02,3,398
4473,她,她,297.18,297.27,3,398
4474,将来,将来,297.27,297.58,3,398
4475,的,的,297.58,297.65,3,398
4476,颜色,颜色,297.65,298.11,3,398
4477,慢慢腾腾,慢慢腾腾,298.64,299.22,3,399
4478,地,地,299.22,299.37,3,399
4479,装饰,装饰,299.37,299.77,3,399
4480,着,着,299.77,299.9,3,399
4481,一,一,300.4,300.53,3,400
4482,片,片,300.53,300.72,3,400
4483,片,片,300.72,300.9,3,400
4484,地,地,300.9,301.04,3,400
4485,搭配,搭配,301.22,301.51,3,400
